name	subspecies	serovar	core	contigs	quality
GCA_001566195	enterica	Typhi	356	56	1
GCA_001569545	enterica	Kentucky	380	171	1
GCA_001569565	enterica	Kentucky	384	141	1
GCA_001569585	enterica	Herston	383	168	1
GCA_001569605	enterica	Herston	384	175	1
GCA_001569625	enterica	Telelkebir	368	130	1
GCA_001569645	enterica	Plymouth|Zega	378	125	1
GCA_001569665	enterica	Kentucky	385	267	1
GCA_001569685	enterica	Plymouth|Zega	378	178	1
GCA_001569705	enterica	Herston	384	137	1
GCA_001569725	enterica	Herston	384	435	1
GCA_001569745	enterica	Nima	362	587	1
GCA_001569765	enterica	Plymouth|Zega	378	126	1
GCA_001569785	enterica	Colindale	390	127	1
GCA_001569805	enterica	Nima	359	98	1
GCA_001569825	enterica	G:y:e,n,z15	329	1209	0
GCA_001569845	enterica	Kentucky	385	132	1
GCA_001569865	enterica	Plymouth|Zega	378	128	1
GCA_001569885	enterica	Kentucky	392	585	1
GCA_001569905	enterica	Plymouth|Zega	378	109	1
GCA_001569925	enterica	Kentucky	380	183	1
GCA_001569945	enterica	Kentucky	384	189	1
GCA_001569965	enterica	Herston	383	94	1
GCA_001569985	enterica	Kentucky	384	216	1
GCA_001570005	enterica	Herston	381	113	1
GCA_001570025	enterica	Plymouth|Zega	378	166	1
GCA_001570045	enterica	Lingwala	397	140	1
GCA_001570065	enterica	Plymouth|Zega	378	174	1
GCA_001570085	enterica	Kentucky	385	156	1
GCA_001570105	enterica	Plymouth|Zega	378	146	1
GCA_001570125	enterica	Kentucky	383	125	1
GCA_001570145	enterica	Plymouth|Zega	377	126	1
GCA_001570165	enterica	Kentucky	377	150	1
GCA_001570185	enterica	Telelkebir	367	159	1
GCA_001570205	enterica	Plymouth|Zega	378	133	1
GCA_001570225	enterica	Herston	384	144	1
GCA_001570245	enterica	Nima	359	98	1
GCA_001570265	enterica	Kentucky	382	159	1
GCA_001570285	enterica	Livingstone	376	181	1
GCA_001570305	enterica	Kentucky	385	155	1
GCA_001570325	Citrobacter	freundii	1	183	1
GCA_001570345	Citrobacter	freundii	1	321	1
GCA_001575015	enterica	Mbandaka	373	107	1
GCA_001576255	enterica	Typhimurium	404	2	1
GCA_001576275	enterica	Typhimurium	403	2	1
GCA_001577505	enterica	Typhimurium	403	2	1
GCA_001578485	enterica	Brancaster	381	142	1
GCA_001586435	enterica	C1:g	375	479	1
GCA_001586445	enterica	C1:g	374	108	1
GCA_001586465	enterica	C1:g	374	100	1
GCA_001586515	enterica	C1:g	374	112	1
GCA_001586525	enterica	C1:g	374	184	1
GCA_001586535	enterica	C1:g	374	174	1
GCA_001586555	enterica	C1:g	374	175	1
GCA_001586595	enterica	C1:g	374	267	1
GCA_001586615	enterica	C1:g	374	106	1
GCA_001586625	enterica	C1:g	374	128	1
GCA_001586655	enterica	Agona	373	159	1
GCA_001586675	enterica	C1:g	288	1091	0
GCA_001586685	enterica	C1:g	374	175	1
GCA_001586695	enterica	C1:g	374	142	1
GCA_001587055	enterica	Typhimurium	402	1	1
GCA_001587755	enterica	Typhimurium	393	286	1
GCA_001587765	enterica	Typhimurium	378	239	1
GCA_001587775	enterica	Typhimurium	389	180	1
GCA_001587785	enterica	Typhimurium	387	202	1
GCA_001587835	enterica	Typhimurium	402	229	1
GCA_001587845	enterica	Typhimurium	388	187	1
GCA_001587855	enterica	Typhimurium	389	193	1
GCA_001587885	enterica	Typhimurium	388	207	1
GCA_001587915	enterica	Typhimurium	388	196	1
GCA_001587925	enterica	Typhimurium	381	210	1
GCA_001587945	enterica	Typhimurium	387	193	1
GCA_001587965	enterica	Typhimurium	388	192	1
GCA_001587995	enterica	Typhimurium	389	227	1
GCA_001588015	enterica	Typhimurium	392	196	1
GCA_001588025	enterica	Typhimurium	381	255	1
GCA_001588045	enterica	Typhimurium	387	160	1
GCA_001588075	enterica	Typhimurium	389	229	1
GCA_001588095	enterica	Typhimurium	386	255	1
GCA_001588105	enterica	Typhimurium	388	175	1
GCA_001588125	enterica	Typhimurium	393	214	1
GCA_001588155	enterica	Typhimurium	378	181	1
GCA_001588165	enterica	Typhimurium	391	175	1
GCA_001588195	enterica	Typhimurium	387	198	1
GCA_001588215	enterica	Typhimurium	386	183	1
GCA_001588235	enterica	Typhimurium	391	201	1
GCA_001588255	enterica	Typhimurium	386	227	1
GCA_001588275	enterica	Typhimurium	402	233	1
GCA_001588285	enterica	Typhimurium	390	179	1
GCA_001588315	enterica	Typhimurium	389	196	1
GCA_001588335	enterica	Typhimurium	391	227	1
GCA_001588355	enterica	Typhimurium	385	212	1
GCA_001588365	enterica	Typhimurium	390	218	1
GCA_001588395	enterica	Typhimurium	402	331	1
GCA_001588415	enterica	Typhimurium	401	273	1
GCA_001588435	enterica	Typhimurium	402	246	1
GCA_001588455	enterica	Typhimurium	401	187	1
GCA_001588475	enterica	Typhimurium	399	201	1
GCA_001588495	enterica	Typhimurium	400	188	1
GCA_001588515	enterica	Typhimurium	402	270	1
GCA_001588535	enterica	Typhimurium	403	827	1
GCA_001588545	enterica	Typhimurium	392	655	1
GCA_001588565	enterica	Typhimurium	396	368	1
GCA_001592925	enterica	Enteritidis	402	27	1
GCA_001594425	enterica	Typhimurium	401	89	1
GCA_001594435	enterica	Typhimurium	401	82	1
GCA_001594445	enterica	Typhimurium	402	74	1
GCA_001594455	enterica	Typhimurium	396	90	1
GCA_001594505	enterica	Typhimurium	390	183	1
GCA_001594515	enterica	Typhimurium	401	173	1
GCA_001594525	enterica	Typhimurium	400	92	1
GCA_001594535	enterica	Typhimurium	402	94	1
GCA_001594585	enterica	Typhimurium	402	94	1
GCA_001594595	enterica	Typhimurium	399	112	1
GCA_001594615	enterica	Typhimurium	400	67	1
GCA_001594625	enterica	Typhimurium	400	99	1
GCA_001594665	enterica	Typhimurium	401	89	1
GCA_001594685	enterica	Typhimurium	401	61	1
GCA_001594695	enterica	Typhimurium	402	80	1
GCA_001594715	enterica	Typhimurium	403	75	1
GCA_001594745	enterica	Typhimurium	401	49	1
GCA_001594765	enterica	Typhimurium	403	74	1
GCA_001594775	enterica	Typhimurium	402	62	1
GCA_001594795	enterica	Typhimurium	401	72	1
GCA_001594825	enterica	Typhimurium	402	64	1
GCA_001594845	enterica	Typhimurium	402	70	1
GCA_001594855	enterica	Typhimurium	401	51	1
GCA_001594875	enterica	Typhimurium	400	74	1
GCA_001594905	enterica	Typhimurium	395	175	1
GCA_001594915	enterica	Typhimurium	397	135	1
GCA_001594935	enterica	Typhimurium	399	121	1
GCA_001594955	enterica	Typhimurium	401	124	1
GCA_001594985	enterica	Typhimurium	402	260	1
GCA_001594995	enterica	Typhimurium	400	242	1
GCA_001595015	enterica	Typhimurium	399	407	1
GCA_001595035	enterica	Typhimurium	397	385	1
GCA_001595065	enterica	Typhimurium	400	165	1
GCA_001595075	enterica	Typhimurium	391	199	1
GCA_001595105	enterica	Typhimurium	398	114	1
GCA_001595115	enterica	Typhimurium	403	47	1
GCA_001595145	enterica	Typhimurium	384	110	1
GCA_001595155	enterica	Typhimurium	393	136	1
GCA_001595185	enterica	Typhimurium	389	106	1
GCA_001595195	enterica	Typhimurium	390	89	1
GCA_001595225	enterica	Typhimurium	392	87	1
GCA_001595235	enterica	Typhimurium	399	119	1
GCA_001595265	enterica	Typhimurium	401	66	1
GCA_001595275	enterica	Typhimurium	393	139	1
GCA_001595305	enterica	Typhimurium	397	108	1
GCA_001595315	enterica	Typhimurium	388	122	1
GCA_001595345	enterica	Typhimurium	387	177	1
GCA_001595355	enterica	Typhimurium	397	112	1
GCA_001597665	enterica	Typhi	358	172	1
GCA_001597795	enterica	Typhi	359	82	1
GCA_001597875	enterica	Enteritidis	403	28	1
GCA_001597995	enterica	Virchow	146	3068	0
GCA_001612515	enterica	Weltevreden	391	2	1
GCA_001613945	enterica	Derby	361	97	1
GCA_001613955	enterica	Derby	362	62	1
GCA_001613965	enterica	Paratyphi	378	64	1
GCA_001614015	enterica	Paratyphi	374	77	1
GCA_001614025	enterica	Typhimurium	395	108	1
GCA_001614045	enterica	Schwarzengrund	360	71	1
GCA_001614065	enterica	Schwarzengrund	362	53	1
GCA_001614095	enterica	Schwarzengrund	364	44	1
GCA_001614105	enterica	Schwarzengrund	363	55	1
GCA_001614125	enterica	Paratyphi	375	67	1
GCA_001614145	enterica	Paratyphi	378	63	1
GCA_001614175	enterica	Typhimurium	400	97	1
GCA_001617585	enterica	Typhimurium	404	2	1
GCA_001620115	enterica	Anatum	405	2	1
GCA_001620135	enterica	Anatum	403	2	1
GCA_001620155	enterica	Anatum	404	2	1
GCA_001620205	enterica	Anatum	400	2	1
GCA_001620225	enterica	Anatum	403	1	1
GCA_001620405	enterica	Tennessee	375	49	1
GCA_001620415	enterica	Tennessee	370	105	1
GCA_001620425	enterica	Tennessee	377	57	1
GCA_001620435	enterica	Tennessee	375	62	1
GCA_001620485	enterica	Tennessee	376	64	1
GCA_001620495	enterica	Tennessee	377	134	1
GCA_001620505	enterica	Tennessee	377	57	1
GCA_001620515	enterica	Tennessee	377	63	1
GCA_001620565	enterica	Tennessee	375	58	1
GCA_001620585	enterica	Tennessee	373	72	1
GCA_001620595	enterica	Tennessee	377	63	1
GCA_001620605	enterica	Tennessee	375	63	1
GCA_001620645	enterica	Tennessee	378	97	1
GCA_001620665	enterica	Tennessee	377	60	1
GCA_001620685	enterica	Tennessee	376	104	1
GCA_001620705	enterica	Tennessee	375	117	1
GCA_001620725	enterica	Tennessee	374	47	1
GCA_001620735	enterica	Tennessee	378	35	1
GCA_001620755	enterica	Tennessee	374	67	1
GCA_001620785	enterica	Tennessee	365	307	1
GCA_001620795	enterica	Tennessee	364	218	1
GCA_001620815	enterica	Tennessee	366	207	1
GCA_001620835	enterica	Tennessee	377	62	1
GCA_001620865	enterica	Tennessee	377	56	1
GCA_001623545	enterica	Anatum	403	1	1
GCA_001623585	enterica	Anatum	405	1	1
GCA_001623625	enterica	Anatum	404	1	1
GCA_001623645	enterica	Typhimurium	404	2	1
GCA_001623665	enterica	Anatum	405	1	1
GCA_001623685	enterica	Typhimurium	404	2	1
GCA_001623705	enterica	Typhimurium	405	1	1
GCA_001623725	enterica	Typhimurium	404	2	1
GCA_001623745	enterica	Typhimurium	403	1	1
GCA_001623765	enterica	Typhimurium	405	4	1
GCA_001623775	enterica	Typhimurium	404	1	1
GCA_001623805	enterica	Typhimurium	404	2	1
GCA_001623825	enterica	Typhimurium	404	2	1
GCA_001623845	enterica	Typhimurium	403	2	1
GCA_001628755	diarizonae	IIIb	139	1	1
GCA_001629755	diarizonae	IIIb	139	3	1
GCA_001629775	diarizonae	IIIb	139	3	1
GCA_001630135	enterica	Tennessee	377	58	1
GCA_001630145	enterica	Tennessee	377	57	1
GCA_001630155	enterica	Tennessee	376	133	1
GCA_001630165	enterica	Tennessee	375	45	1
GCA_001630215	enterica	Tennessee	376	71	1
GCA_001630225	enterica	Tennessee	377	47	1
GCA_001630235	enterica	Tennessee	375	69	1
GCA_001630255	enterica	Tennessee	377	72	1
GCA_001630295	enterica	Tennessee	376	46	1
GCA_001630315	enterica	Tennessee	370	127	1
GCA_001637065	enterica	Tennessee	356	232	1
GCA_001641105	enterica	Dublin	397	225	1
GCA_001642435	enterica	Corvallis	370	125	1
GCA_001642445	enterica	Corvallis	371	108	1
GCA_001642485	enterica	Braenderup	393	127	1
GCA_001642515	enterica	Corvallis	371	104	1
GCA_001642525	enterica	Cerro	333	134	1
GCA_001642895	enterica	Nottingham	361	58	1
GCA_001643395	enterica	Enteritidis	403	41	1
GCA_001643795	enterica	Newport	388	190	1
GCA_001643805	enterica	Orion	324	178	1
GCA_001643815	enterica	Widemarsh	371	164	1
GCA_001643825	enterica	Kiambu	363	168	1
GCA_001643875	diarizonae	O61:z:1,5,7	126	108	1
GCA_001643895	enterica	Blockley	383	154	1
GCA_001643905	enterica	Lille	360	196	1
GCA_001643915	enterica	Putten	355	176	1
GCA_001647045	enterica	Enteritidis	405	4	1
GCA_001647755	enterica	Indiana	370	2	1
GCA_001647935	enterica	Heidelberg	399	233	1
GCA_001647955	enterica	Typhimurium	403	257	1
GCA_001648855	enterica	Indiana	366	91	1
GCA_001648865	enterica	Infantis	397	96	1
GCA_001649445	enterica	Agona	320	750	1
GCA_001649455	enterica	Agona	368	145	1
GCA_001652385	enterica	Typhimurium	400	69	1
GCA_001653995	enterica	Agona	362	284	1
GCA_001655705	enterica	Enteritidis	402	61	1
GCA_001674975	enterica	Typhi	359	117	1
GCA_001680585	enterica	Minnesota	360	105	1
GCA_001682115	enterica	Heidelberg	404	34	1
GCA_001689935	enterica	Heidelberg	405	3	1
GCA_001690005	enterica	Heidelberg	405	3	1
GCA_001690035	enterica	Heidelberg	405	4	1
GCA_001690055	enterica	Heidelberg	405	3	1
GCA_001690075	enterica	Heidelberg	405	4	1
GCA_001690095	enterica	Heidelberg	405	4	1
GCA_001690115	enterica	Heidelberg	405	4	1
GCA_001690135	enterica	Heidelberg	405	5	1
GCA_001691655	enterica	Enteritidis	402	45	1
GCA_001691665	enterica	Enteritidis	402	33	1
GCA_001691675	enterica	Enteritidis	400	261	1
GCA_001691885	enterica	Infantis	398	66	1
GCA_001691895	enterica	Newport	402	53	1
GCA_001691905	enterica	Bredeney	367	36	1
GCA_001691915	enterica	Infantis	399	38	1
GCA_001691965	enterica	Thompson	402	30	1
GCA_001691975	enterica	Montevideo	363	30	1
GCA_001691985	enterica	Typhimurium	404	53	1
GCA_001692005	enterica	Muenchen	402	36	1
GCA_001692045	enterica	Montevideo	355	25	1
GCA_001692065	enterica	Typhimurium	402	63	1
GCA_001692085	enterica	Muenchen	401	19	1
GCA_001692105	enterica	Thompson	401	34	1
GCA_001692145	enterica	Typhimurium	403	49	1
GCA_001692495	enterica	Heidelberg	405	2	1
GCA_001692515	enterica	Heidelberg	405	3	1
GCA_001692535	enterica	Heidelberg	404	2	1
GCA_001692555	enterica	Heidelberg	405	2	1
GCA_001692575	enterica	Heidelberg	405	4	1
GCA_001692595	enterica	Heidelberg	405	4	1
GCA_001692615	enterica	Heidelberg	405	3	1
GCA_001692635	enterica	Heidelberg	404	2	1
GCA_001692655	enterica	Heidelberg	405	5	1
GCA_001700345	enterica	Typhimurium	402	230	1
GCA_001700365	enterica	Typhimurium	396	318	1
GCA_001700595	enterica	Typhimurium	404	6	1
GCA_001705055	enterica	Enteritidis	404	2	1
GCA_001705365	enterica	Typhimurium	401	2	1
GCA_001707555	enterica	Javiana	367	26	1
GCA_001707585	enterica	Montevideo	363	30	1
GCA_001707605	enterica	Anatum	403	34	1
GCA_001707615	enterica	Saintpaul	405	41	1
GCA_001707695	enterica	Newport	402	53	1
GCA_001707735	enterica	Bareilly	401	23	1
GCA_001713515	enterica	Enteritidis	403	30	1
GCA_001713745	enterica	Enteritidis	402	25	1
GCA_001713755	enterica	Enteritidis	403	26	1
GCA_001713775	enterica	Enteritidis	402	44	1
GCA_001713785	enterica	Enteritidis	402	27	1
GCA_001713825	enterica	Enteritidis	403	28	1
GCA_001713835	enterica	Enteritidis	402	37	1
GCA_001713855	enterica	Enteritidis	401	33	1
GCA_001713875	enterica	Enteritidis	403	26	1
GCA_001713905	enterica	Enteritidis	403	27	1
GCA_001713915	enterica	Enteritidis	403	28	1
GCA_001713945	enterica	Enteritidis	402	46	1
GCA_001713955	enterica	Enteritidis	402	32	1
GCA_001713985	enterica	Enteritidis	403	30	1
GCA_001713995	enterica	Enteritidis	402	38	1
GCA_001714015	enterica	Enteritidis	403	31	1
GCA_001714025	enterica	Enteritidis	403	45	1
GCA_001714065	enterica	Enteritidis	402	38	1
GCA_001714075	enterica	Enteritidis	402	29	1
GCA_001714095	enterica	Enteritidis	402	31	1
GCA_001714125	enterica	Enteritidis	402	28	1
GCA_001714145	enterica	Enteritidis	402	31	1
GCA_001714165	enterica	Enteritidis	403	33	1
GCA_001714175	enterica	Enteritidis	401	48	1
GCA_001714185	enterica	Enteritidis	403	29	1
GCA_001714225	enterica	Enteritidis	403	40	1
GCA_001714245	enterica	Enteritidis	403	29	1
GCA_001714255	enterica	Enteritidis	402	35	1
GCA_001714265	enterica	Enteritidis	403	30	1
GCA_001714305	enterica	Enteritidis	403	26	1
GCA_001714325	enterica	Enteritidis	402	40	1
GCA_001714545	enterica	Typhimurium	403	65	1
GCA_001714645	enterica	Typhimurium	397	164	1
GCA_001716035	enterica	Kentucky	390	335	1
GCA_001716045	enterica	Kentucky	381	48	1
GCA_001716055	enterica	Kentucky	381	69	1
GCA_001716065	enterica	Kentucky	380	66	1
GCA_001716115	enterica	Kentucky	382	119	1
GCA_001716135	enterica	Kentucky	380	66	1
GCA_001716145	enterica	Kentucky	381	58	1
GCA_001716155	enterica	Kentucky	382	118	1
GCA_001716195	enterica	Kentucky	381	64	1
GCA_001716215	enterica	Kentucky	381	54	1
GCA_001716225	enterica	Kentucky	382	52	1
GCA_001716235	enterica	Kentucky	382	61	1
GCA_001716275	enterica	Kentucky	382	67	1
GCA_001716295	enterica	Kentucky	381	86	1
GCA_001716305	enterica	Kentucky	382	83	1
GCA_001716335	enterica	Kentucky	381	59	1
GCA_001716345	enterica	Kentucky	382	70	1
GCA_001716375	enterica	Kentucky	383	88	1
GCA_001716385	enterica	Kentucky	381	85	1
GCA_001716405	enterica	Kentucky	382	64	1
GCA_001716425	enterica	Kentucky	381	58	1
GCA_001716455	enterica	Kentucky	381	54	1
GCA_001716475	enterica	Kentucky	380	69	1
GCA_001716485	enterica	Kentucky	381	60	1
GCA_001716495	enterica	Kentucky	382	64	1
GCA_001716535	enterica	Kentucky	381	73	1
GCA_001716555	enterica	Kentucky	382	60	1
GCA_001716575	enterica	Kentucky	382	63	1
GCA_001716585	enterica	Kentucky	382	111	1
GCA_001716615	enterica	Kentucky	381	78	1
GCA_001716625	enterica	Kentucky	382	65	1
GCA_001716655	enterica	Kentucky	381	63	1
GCA_001716665	enterica	Kentucky	381	61	1
GCA_001716695	enterica	Kentucky	381	94	1
GCA_001716715	enterica	Kentucky	380	85	1
GCA_001716725	enterica	Kentucky	382	84	1
GCA_001716745	enterica	Kentucky	384	42	1
GCA_001716775	enterica	Kentucky	382	60	1
GCA_001716785	enterica	Kentucky	381	121	1
GCA_001716805	enterica	Kentucky	380	73	1
GCA_001716825	enterica	Kentucky	381	81	1
GCA_001720385	enterica	Kentucky	381	57	1
GCA_001720445	enterica	Kentucky	380	72	1
GCA_001723795	enterica	Heidelberg	404	41	1
GCA_001726095	enterica	Anatum	403	33	1
GCA_001729025	enterica	Typhimurium	372	856	1
GCA_001729035	enterica	Typhimurium	396	524	1
GCA_001729045	enterica	Typhimurium	404	585	1
GCA_001729225	enterica	Typhimurium	404	6	1
GCA_001742445	enterica	Nottingham	360	63	1
GCA_900017235	enterica	Typhi	359	44	1
GCA_900017245	enterica	Typhi	357	42	1
GCA_900017255	enterica	Typhi	357	41	1
GCA_900018595	enterica	Typhi	359	46	1
GCA_900018605	enterica	Typhi	355	47	1
GCA_900018615	enterica	Typhi	358	45	1
GCA_900018625	enterica	Typhi	355	44	1
GCA_900018635	enterica	Typhi	353	54	1
GCA_900018645	enterica	Typhi	361	47	1
GCA_900018655	enterica	Typhi	360	50	1
GCA_900018665	enterica	Typhi	359	41	1
GCA_900022555	enterica	Typhi	358	39	1
GCA_900022565	enterica	Typhi	359	48	1
GCA_900024935	enterica	Typhi	356	44	1
GCA_900024945	enterica	Typhi	359	43	1
GCA_900024955	enterica	Typhi	358	47	1
GCA_900029285	enterica	Typhi	359	50	1
GCA_900029295	enterica	Typhi	360	44	1
GCA_900029305	enterica	Typhi	359	53	1
GCA_900029315	enterica	Typhi	359	43	1
GCA_900029325	enterica	Typhi	359	43	1
GCA_900031555	enterica	Typhi	357	39	1
GCA_900031565	enterica	Typhi	359	40	1
GCA_900031575	enterica	Typhi	358	42	1
GCA_900031585	enterica	Typhi	355	52	1
GCA_900031595	enterica	Typhi	358	44	1
GCA_900031605	enterica	Typhi	359	44	1
GCA_900031615	enterica	Typhi	359	45	1
GCA_900031625	enterica	Typhi	358	47	1
GCA_900031635	enterica	Typhi	358	47	1
GCA_900033705	enterica	Typhi	359	42	1
GCA_900033715	enterica	Typhi	359	45	1
GCA_900033725	enterica	Typhi	360	43	1
GCA_900033735	enterica	Typhi	356	42	1
GCA_900035565	enterica	Typhi	360	46	1
GCA_900035575	enterica	Typhi	357	44	1
GCA_900036285	enterica	Typhi	359	39	1
GCA_900036295	enterica	Typhi	359	47	1
GCA_900036305	enterica	Typhi	357	44	1
GCA_900036315	enterica	Typhi	353	43	1
GCA_900036325	enterica	Typhi	360	50	1
GCA_900036335	enterica	Typhi	358	38	1
GCA_900036345	enterica	Typhi	356	46	1
GCA_900036355	enterica	Typhi	359	48	1
GCA_900036365	enterica	Typhi	359	46	1
GCA_900036375	enterica	Typhi	358	45	1
GCA_900036385	enterica	Typhi	358	46	1
GCA_900036745	enterica	Typhi	359	48	1
GCA_900036755	enterica	Typhi	357	53	1
GCA_900036765	enterica	Typhi	359	47	1
GCA_900036775	enterica	Typhi	359	46	1
GCA_900036785	enterica	Typhi	355	48	1
GCA_900036795	enterica	Typhi	357	48	1
GCA_900036805	enterica	Typhi	355	42	1
GCA_900036815	enterica	Typhi	353	43	1
GCA_900036825	enterica	Typhi	356	43	1
GCA_900036835	enterica	Typhi	356	46	1
GCA_900036845	enterica	Typhi	360	49	1
GCA_900036855	enterica	Typhi	360	45	1
GCA_900036865	enterica	Typhi	360	50	1
GCA_900036875	enterica	Typhi	359	44	1
GCA_900037575	enterica	Typhi	357	42	1
GCA_900037585	enterica	Typhi	360	41	1
GCA_900038085	enterica	Typhi	357	43	1
GCA_900039615	enterica	Typhi	358	47	1
GCA_900039625	enterica	Typhi	359	49	1
GCA_900040035	enterica	Typhi	360	49	1
GCA_900040045	enterica	Typhi	357	43	1
GCA_900040675	enterica	Typhi	360	45	1
GCA_900040685	enterica	Typhi	356	42	1
GCA_900041435	enterica	Typhi	357	47	1
GCA_900041445	enterica	Typhi	359	52	1
GCA_900041455	enterica	Typhi	359	50	1
GCA_900041465	enterica	Typhi	360	44	1
GCA_900041475	enterica	Typhi	359	46	1
GCA_900041485	enterica	Typhi	359	46	1
GCA_900041495	enterica	Typhi	355	46	1
GCA_900041505	enterica	Typhi	359	46	1
GCA_900041515	enterica	Typhi	358	50	1
GCA_900041525	enterica	Typhi	356	49	1
GCA_900041535	enterica	Typhi	360	54	1
GCA_900041545	enterica	Typhi	357	45	1
GCA_900041555	enterica	Typhi	357	42	1
GCA_900041565	enterica	Typhi	359	45	1
GCA_900041575	enterica	Typhi	357	42	1
GCA_900041585	enterica	Typhi	360	37	1
GCA_900041595	enterica	Typhi	359	46	1
GCA_900041605	enterica	Typhi	360	43	1
GCA_900041615	enterica	Typhi	357	42	1
GCA_900041625	enterica	Typhi	360	48	1
GCA_900041635	enterica	Typhi	359	45	1
GCA_900041645	enterica	Typhi	360	113	1
GCA_900041655	enterica	Typhi	355	43	1
GCA_900042405	enterica	Typhi	359	51	1
GCA_900042415	enterica	Typhi	359	41	1
GCA_900042425	enterica	Typhi	359	53	1
GCA_900042435	enterica	Typhi	357	48	1
GCA_900042445	enterica	Typhi	358	51	1
GCA_900042455	enterica	Typhi	359	51	1
GCA_900043515	enterica	Typhi	359	41	1
GCA_900043525	enterica	Typhi	359	51	1
GCA_900043535	enterica	Typhi	357	44	1
GCA_900044085	enterica	Typhi	360	52	1
GCA_900044305	enterica	Typhi	358	56	1
GCA_900044315	enterica	Typhi	360	47	1
GCA_900044745	enterica	Typhi	359	41	1
GCA_900044755	enterica	Typhi	358	52	1
GCA_900044765	enterica	Typhi	359	47	1
GCA_900045405	enterica	Typhi	357	47	1
GCA_900045415	enterica	Typhi	358	38	1
GCA_900045425	enterica	Typhi	358	55	1
GCA_900045435	enterica	Typhi	356	49	1
GCA_900045445	enterica	Typhi	359	42	1
